distance,cov.min.eval,z_max,motif.max.score,alifold_cov_score,mfe.score,gc.score,motif.sum,group,ID,probability,p.value,read.max.score,read.counts,known,d.val,cov.val,ali.cov.val,z.val,motif.val,read.val,sig.features
0.029678,10,0.1,0,0.44,-21.35,54.4303797468354,0,Predicted,GCA_001042875.1_214,0.02,1,7434,3,FALSE,0,0,0,0,0,1,1
0.00132,10,-1.5,9.9,-0.25,-58.15,67.175572519084,9.9,Predicted,GCA_001042875.1_276,0.02,1,136,2,FALSE,0,0,0,0,1,1,2
0.00132,10,-0.5,0,1.25,-99.6,62.1323529411765,0,Predicted,GCA_001042875.1_316,0.02,1,60,2,FALSE,0,0,0,0,0,0,0
0.00132,10,-1.8,0,0.11,-57.07,54.5454545454545,0,Predicted,GCA_001042875.1_32,0.02,1,196,3,FALSE,0,0,0,0,0,1,1
0.00132,10,-1.7,0,1.75,-32.7,60,0,Predicted,GCA_001042875.1_354,0.02,1,80,2,FALSE,0,0,0,0,0,0,0
0.00132,10,-0.3,12.2,0.67,-11.37,45.5445544554455,24.4,Predicted,GCA_001042875.1_363,0.02,1,260,3,FALSE,0,0,0,0,1,1,2
0.00132,10,1.5,0,0,-19.57,61.1764705882353,0,Predicted,GCA_001042875.1_374,0.02,1,192,3,FALSE,0,0,0,0,0,1,1
0.00132,10,0.9,15.2,0.33,-16.47,60.8108108108108,30.4,Predicted,GCA_001042875.1_525,0.02,1,102,3,FALSE,0,0,0,0,1,1,2
0.00132,10,-0.1,10.8,0.5,-48.9,52.3809523809524,38.1,Predicted,GCA_001042875.1_546,0.02,1,75,3,FALSE,0,0,0,0,1,0,1
0.00132,10,0.1,14.9,-0.11,-30.13,57.7981651376147,29.8,Predicted,GCA_001042875.1_569,0.02,1,121,3,FALSE,0,0,0,0,1,1,2
0.00132,10,0.7,11.2,0,-22.55,53.4246575342466,26.7,Predicted,GCA_001042875.1_594,0.02,1,123,3,FALSE,0,0,0,0,1,1,2
0.00132,10,-1.7,10.2,1,-54.63,68.8524590163934,10.2,Predicted,GCA_001042875.1_609,0.02,1,1397,3,FALSE,0,0,0,0,1,1,2
0.00132,10,-0.8,12.2,0.01,-26.87,68.6746987951807,22.9,Predicted,GCA_001042875.1_616,0.02,1,101,3,FALSE,0,0,0,0,1,1,2
0.00132,10,0.3,14.6,0.56,-28.57,60,29.2,Predicted,GCA_001042875.1_658,0.02,1,316,3,FALSE,0,0,0,0,1,1,2
0.00132,10,-0.4,0,-0.66,-30.53,67.0886075949367,0,Predicted,GCA_001042875.1_79,0.02,1,266,3,FALSE,0,0,1,0,0,1,2
0.00132,10,-0.7,11.9,-0.11,-31.4,63,11.9,Predicted,GCA_001042875.1_81,0.02,1,189,3,FALSE,0,0,0,0,1,1,2
0.014004,10,-0.2,0,0,-21.6,35.0877192982456,0,Predicted,GCA_001559675.1_235,0.02,1,201,9,FALSE,0,0,0,0,0,1,1
0,10,-0.3,0,0,-53.2,48.0662983425414,0,Predicted,GCA_001656035.1_502,0.02,1,142,1,FALSE,0,0,0,0,0,1,1
0.029065,10,-0.9,10.6,0.31,-15.8,32.8671328671329,21,Predicted,GCA_001750725.1_254,0.02,1,264,2,FALSE,0,0,0,0,1,1,2
0.029065,10,1.1,0,-0.13,-6.93,44.4444444444444,0,Predicted,GCA_001750725.1_83,0.02,1,1421,3,FALSE,0,0,0,0,0,1,1
0.022887,10,0.5,0,3.5,-19.9,49.5049504950495,0,Predicted,GCA_001874505.1_148,0.02,1,641,2,FALSE,0,0,0,0,0,1,1
0,10,-1.6,11.4,0,-18.8,37.5,11.4,Predicted,GCA_001874505.1_164,0.02,1,590,2,FALSE,0,0,0,0,1,1,2
0.029065,0.0389205,-0.5,0,0.5,-12.2,42.1052631578947,0,Predicted,GCA_001874505.1_278,0.02,1,101,3,FALSE,0,1,0,0,0,1,2
0.02484,10,-1.4,0,-0.53,-10.76,52.5641025641026,0,Predicted,GCA_002208745.1_11,0.02,1,675,2,FALSE,0,0,1,0,0,1,2
0,10,-0.8,0,0,-58.9,36.25,0,Predicted,GCA_002208745.1_123,0.02,1,264,2,FALSE,0,0,0,0,0,1,1
0,10,-0.9,0,0,-57,56.7901234567901,0,Predicted,GCA_002208745.1_165,0.02,1,130,2,FALSE,0,0,0,0,0,1,1
0,10,-2.6,7.1,0,-89.9,56.62100456621,7.1,Predicted,GCA_002208745.1_208,0.02,1,232,2,FALSE,0,0,0,0,1,1,2
0,10,0.4,9.6,0,-57,61.6766467065868,9.6,Predicted,GCA_002208745.1_220,0.02,1,2170,2,FALSE,0,0,0,0,1,1,2
0,10,-0.9,11.6,0,-53.8,62.3188405797101,21.6,Predicted,GCA_002208745.1_253,0.02,1,56,2,FALSE,0,0,0,0,1,0,1
0,10,-0.8,9.5,0,-24.1,53.1914893617021,9.5,Predicted,GCA_002208745.1_274,0.02,1,176,2,FALSE,0,0,0,0,1,1,2
0,10,0.4,9.6,0,-109,61.5942028985507,9.6,Predicted,GCA_002208745.1_281,0.02,1,264,2,FALSE,0,0,0,0,1,1,2
0,10,-1.6,0,0,-65.8,57.948717948718,0,Predicted,GCA_002208745.1_313,0.02,1,928,2,FALSE,0,0,0,0,0,1,1
0,10,1.6,9.8,0,-13.4,58.3333333333333,9.8,Predicted,GCA_002208745.1_39,0.02,1,1208,2,FALSE,0,0,0,0,1,1,2
0,10,0.6,12.6,0,-13.3,59.6153846153846,12.6,Predicted,GCA_002208745.1_6,0.02,1,456,2,FALSE,0,0,0,0,1,1,2
0,10,-1.2,0,0,-31.5,54.3478260869565,0,Predicted,GCA_002208745.1_88,0.02,1,362,2,FALSE,0,0,0,0,0,1,1
0,10,-2.1,8.3,0,-136.3,59.7523219814242,8.3,Predicted,GCA_002208745.1_91,0.02,1,956,2,FALSE,0,0,0,0,1,1,2
0.03391,10,0.2,0,0.12,-4.88,39.7959183673469,0,Predicted,GCA_002220715.1_159,0.02,1,68,4,FALSE,0,0,0,0,0,0,0
0.008637,10,1.1,0,-0.44,-8.23,31.25,0,Predicted,GCA_002220715.1_160,0.02,1,99,3,FALSE,0,0,0,0,0,0,0
0.03391,10,-0.2,0,-0.08,-8.66,53.9473684210526,0,Predicted,GCA_002220715.1_212,0.02,1,112,4,FALSE,0,0,0,0,0,1,1
0.008637,10,-0.2,9.1,0.45,-21.53,49.5575221238938,16.9,Predicted,GCA_002220715.1_235,0.02,1,102,3,FALSE,0,0,0,0,1,1,2
0.03391,10,0.7,0,1.28,-28.42,49.7674418604651,0,Predicted,GCA_002220715.1_256,0.02,1,253,4,FALSE,0,0,0,0,0,1,1
0.008637,10,0.6,0,0,-4.2,27.6923076923077,0,Predicted,GCA_002220715.1_275,0.02,1,89,3,FALSE,0,0,0,0,0,0,0
0.008637,10,-2,13.4,-0.66,-18.13,43.5294117647059,35.8,Predicted,GCA_002220715.1_301,0.02,1,86,3,FALSE,0,0,1,0,1,0,2
0.008637,10,1.1,0,0,-1.2,25.3731343283582,0,Predicted,GCA_002220715.1_309,0.02,1,51,3,FALSE,0,0,0,0,0,0,0
0.03391,10,1.2,0,0.63,-12.77,37.2881355932203,0,Predicted,GCA_002220715.1_440,0.02,1,100,3,FALSE,0,0,0,0,0,0,0
0.008637,10,0.5,10,-0.66,-16.67,42.3529411764706,18.6,Predicted,GCA_002220715.1_467,0.02,1,92,3,FALSE,0,0,1,0,1,0,2
0.03391,10,-0.4,8.5,0.2,-10.08,39.4366197183099,8.5,Predicted,GCA_002220715.1_64,0.02,1,1413,4,FALSE,0,0,0,0,1,1,2
0.008637,10,-0.8,11.4,-0.66,-50.17,35.2697095435685,11.4,Predicted,GCA_002220715.1_91,0.02,1,1071,3,FALSE,0,0,1,0,1,1,3
0,10,-2.6,0,0,-76.1,62.4338624338624,0,Predicted,GCA_002355295.1_111,0.02,1,138,2,FALSE,0,0,0,0,0,1,1
0,10,-2.1,0,0,-44,65.3061224489796,0,Predicted,GCA_002355295.1_168,0.02,1,54,2,FALSE,0,0,0,0,0,0,0
0,10,-2.4,12.4,0,-103.2,68.5714285714286,36.4,Predicted,GCA_002355295.1_17,0.02,1,126,2,FALSE,0,0,0,0,1,1,2
0,10,-0.4,9.2,0,-19,66.0377358490566,9.2,Predicted,GCA_002355295.1_190,0.02,1,180,2,FALSE,0,0,0,0,1,1,2
0,10,-1,12.9,0,-138.7,61.0169491525424,23.4,Predicted,GCA_002355295.1_20,0.02,1,1406,2,FALSE,0,0,0,0,1,1,2
0,10,-0.9,18.4,0,-53.3,60.4651162790698,28.4,Predicted,GCA_002355295.1_212,0.02,1,84,2,FALSE,0,0,0,0,1,0,1
0,10,-0.9,0,0,-34.5,61.6161616161616,0,Predicted,GCA_002355295.1_247,0.02,1,102,2,FALSE,0,0,0,0,0,1,1
0,10,-1.7,0,0,-45.6,59.2920353982301,0,Predicted,GCA_002355295.1_266,0.02,1,500,2,FALSE,0,0,0,0,0,1,1
0,10,0.5,0,0,-24.8,60.6060606060606,0,Predicted,GCA_002355295.1_297,0.02,1,193,2,FALSE,0,0,0,0,0,1,1
0,10,-2.2,0,0,-73.8,63.9455782312925,0,Predicted,GCA_002355295.1_330,0.02,1,708,2,FALSE,0,0,0,0,0,1,1
0,10,-0.7,14.8,0,-180.7,57.0498915401301,14.8,Predicted,GCA_002355295.1_338,0.02,1,676,2,FALSE,0,0,0,0,1,1,2
0,10,-1.3,13.4,0,-85.1,64.018691588785,45.9,Predicted,GCA_002355295.1_343,0.02,1,1002,2,FALSE,0,0,0,0,1,1,2
0,10,-0.7,14.1,0,-21.4,54.5454545454545,14.1,Predicted,GCA_002355295.1_38,0.02,1,420,2,FALSE,0,0,0,0,1,1,2
0,10,0.1,13,0,-21.5,60.2739726027397,13,Predicted,GCA_002355295.1_389,0.02,1,586,2,FALSE,0,0,0,0,1,1,2
0,10,-2.9,22.7,0,-90.4,60.5128205128205,40.4,Predicted,GCA_002355295.1_39,0.02,1,1620,2,FALSE,0,0,0,0,1,1,2
0,10,-3.3,7,0,-224.6,67.827868852459,7,Predicted,GCA_002355295.1_409,0.02,1,1048,2,FALSE,0,0,0,0,1,1,2
0,10,-0.6,12.8,0,-32.1,72.9411764705882,12.8,Predicted,GCA_002355295.1_482,0.02,1,90,2,FALSE,0,0,0,0,1,0,1
0,10,-2.4,8.4,0,-106.5,69.1629955947137,16.1,Predicted,GCA_002355295.1_488,0.02,1,376,2,FALSE,0,0,0,0,1,1,2
0,10,-1.1,9.6,0,-33,68.9189189189189,9.6,Predicted,GCA_002355295.1_543,0.02,1,6057,2,FALSE,0,0,0,0,1,1,2
0,10,-0.8,0,0,-55.6,53.6082474226804,0,Predicted,GCA_002355295.1_607,0.02,1,2094,2,FALSE,0,0,0,0,0,1,1
0,10,0.7,13.9,0,-95.1,62.3430962343096,42.1,Predicted,GCA_002355295.1_612,0.02,1,62,2,FALSE,0,0,0,0,1,0,1
0,10,-1.8,14.6,0,-82.9,70.3030303030303,36,Predicted,GCA_002355295.1_617,0.02,1,508,2,FALSE,0,0,0,0,1,1,2
0,10,-3.7,7.8,0,-47.1,70.4081632653061,7.8,Predicted,GCA_002355295.1_649,0.02,1,64,2,FALSE,0,0,0,1,1,0,2
0,10,-1.1,9.6,0,-119.8,66.5384615384615,9.6,Predicted,GCA_002355295.1_664,0.02,1,362,2,FALSE,0,0,0,0,1,1,2
0,10,-0.2,12.2,0,-50.3,64.7887323943662,24.1,Predicted,GCA_002355295.1_666,0.02,1,52,2,FALSE,0,0,0,0,1,0,1
0,10,-3.5,12.9,0,-96.7,62.3762376237624,23.9,Predicted,GCA_002355295.1_710,0.02,1,84,2,FALSE,0,0,0,0,1,0,1
0,10,0.2,13.7,0,-18,68.6274509803922,13.7,Predicted,GCA_002355295.1_73,0.02,1,264,2,FALSE,0,0,0,0,1,1,2
0.005974,10,-1,20.9,0,-15,36.7647058823529,39.2,Predicted,GCA_002813995.1_281,0.02,1,108,5,FALSE,0,0,0,0,1,1,2
0.020788,10,-0.4,0,0,-20.77,55.6701030927835,0,Predicted,GCA_002848605.1_243,0.02,1,288,3,FALSE,0,0,0,0,0,1,1
0.01806,10,-0.3,0,1.69,-21.35,52.9411764705882,0,Predicted,GCA_002848605.1_285,0.02,1,529,3,FALSE,0,0,0,0,0,1,1
0.008638,10,1,0,0,-8.9,38.4615384615385,0,Predicted,GCA_002848605.1_315,0.02,1,2060,3,FALSE,0,0,0,0,0,1,1
0.021587,10,0.2,0,0,-11.7,47.0588235294118,0,Predicted,GCA_002849875.1_114,0.02,1,695,4,FALSE,0,0,0,0,0,1,1
0.021587,10,-1.7,0,1.06,-18.55,46.9387755102041,0,Predicted,GCA_002849875.1_96,0.02,1,627,4,FALSE,0,0,0,0,0,1,1
0.00132,10,0.6,11.5,0.11,-59.7,59.0163934426229,11.5,Predicted,GCA_002850215.1_121,0.02,1,95,3,FALSE,0,0,0,0,1,0,1
0.00132,10,-0.6,14.9,1.78,-113.17,65.9003831417624,14.9,Predicted,GCA_002850215.1_272,0.02,1,180,3,FALSE,0,0,0,0,1,1,2
0.00132,10,-0.3,0,0.33,-17.2,57.6271186440678,0,Predicted,GCA_002850215.1_47,0.02,1,852,3,FALSE,0,0,0,0,0,1,1
0,10,-1.6,12.9,0,-80.7,47.0119521912351,41.5,Predicted,GCA_005931095.1_1022,0.02,1,44,1,FALSE,0,0,0,0,1,0,1
0,10,1.4,0,0,-3.3,28.5714285714286,0,Predicted,GCA_005931095.1_1046,0.02,1,17,1,FALSE,0,0,0,0,0,0,0
0,10,-0.6,0,0,-17.9,38.4615384615385,0,Predicted,GCA_005931095.1_241,0.02,1,32,1,FALSE,0,0,0,0,0,0,0
0,10,1.6,0,0,-13.9,49.3333333333333,0,Predicted,GCA_005931095.1_53,0.02,1,66,1,FALSE,0,0,0,0,0,0,0
0,10,0.2,17.9,0,-24,32.5,17.9,Predicted,GCA_005931095.1_555,0.02,1,277,1,FALSE,0,0,0,0,1,1,2
0,10,-1.8,0,0,-14.8,38.4615384615385,0,Predicted,GCA_005931095.1_569,0.02,1,98,1,FALSE,0,0,0,0,0,0,0
0,10,-2.2,17.9,0,-95.8,39.3333333333333,17.9,Predicted,GCA_005931095.1_727,0.02,1,2379,1,FALSE,0,0,0,0,1,1,2
0,10,-3,0,0,-71.4,41.0774410774411,0,Predicted,GCA_005931095.1_832,0.02,1,5011,1,FALSE,0,0,0,0,0,1,1
0.000659,10,1.6,0,0,-3.9,27.5862068965517,0,Predicted,GCA_900088705.1_135,0.02,1,5136,3,FALSE,0,0,0,0,0,1,1
0,10,0.9,0,0,-2.1,26.3157894736842,0,Predicted,GCA_900088705.1_153,0.02,1,368,2,FALSE,0,0,0,0,0,1,1
0,10,0.1,0,0,-3.9,23.3333333333333,0,Predicted,GCA_900088705.1_185,0.02,1,42,2,FALSE,0,0,0,0,0,0,0
0,10,0.9,0,0,-10.8,23.6641221374046,0,Predicted,GCA_900088705.1_223,0.02,1,291,2,FALSE,0,0,0,0,0,1,1
0.000659,10,0.4,15.6,0,-6.2,24,15.6,Predicted,GCA_900088705.1_259,0.02,1,138,2,FALSE,0,0,0,0,1,1,2
0,10,-1.3,9.6,0,-30.6,36.551724137931,9.6,Predicted,GCA_900088705.1_33,0.02,1,598,2,FALSE,0,0,0,0,1,1,2
0.024836,10,0.9,0,-0.33,-6.53,42.3913043478261,0,Predicted,GCA_900088705.1_333,0.02,1,1288,4,FALSE,0,0,0,0,0,1,1
0.024836,10,-1.1,10.3,-2.08,-19.5,29.6137339055794,10.3,Predicted,GCA_900088705.1_344,0.02,1,50,3,FALSE,0,0,1,0,1,0,2
0.024836,10,-0.1,0,0.33,-15.2,25.7142857142857,0,Predicted,GCA_900088705.1_370,0.02,1,114,4,FALSE,0,0,0,0,0,1,1
0,10,-0.7,0,0,-5.2,22.3880597014925,0,Predicted,GCA_900088705.1_390,0.02,1,145,1,FALSE,0,0,0,0,0,1,1
0,10,-0.1,0,0,-17.31,44.3181818181818,0,Predicted,GCA_900243355.1_175,0.02,1,185,3,FALSE,0,0,0,0,0,1,1
0,10,0.1,0,0,-15.6,38.5542168674699,0,Predicted,GCA_900324475.1_262,0.02,1,34,1,FALSE,0,0,0,0,0,0,0
0.022887,10,1.3,0,1,-9.65,27.4725274725275,0,Predicted,GCA_900324475.1_47,0.02,1,22,2,FALSE,0,0,0,0,0,0,0
0,10,-1.5,13.8,0,-144.1,57.0666666666667,24.2,Predicted,GCA_900475405.1_9,0.02,1,25,1,FALSE,0,0,0,0,1,0,1
0,10,0.8,0,0.5,-56.15,55.3459119496855,0,Predicted,GCA_000006765.1_133,0.01,1,119,2,FALSE,0,0,0,0,0,1,1
0,10,-0.7,0,0,-58.2,57.4193548387097,0,Predicted,GCA_000006765.1_146,0.01,1,291,2,FALSE,0,0,0,0,0,1,1
0,10,0.1,0,-0.25,-32.35,72.6027397260274,0,Predicted,GCA_000006765.1_150,0.01,1,91,2,FALSE,0,0,0,0,0,0,0
0,10,-0.7,0,0,-14.7,52.6315789473684,0,Predicted,GCA_000006765.1_157,0.01,1,1477,2,FALSE,0,0,0,0,0,1,1
0,10,1,0,0,-9.1,46.969696969697,0,Predicted,GCA_000006765.1_16,0.01,1,638,2,FALSE,0,0,0,0,0,1,1
0,10,-2.1,22.4,-0.09,-28.25,63.8888888888889,43.6,Predicted,GCA_000006765.1_199,0.01,1,75,2,FALSE,0,0,0,0,1,0,1
0,10,-3.4,0,0,-24.4,48.5294117647059,0,Predicted,GCA_000006765.1_202,0.01,1,106,1,FALSE,0,0,0,0,0,1,1
0,10,-0.5,0,0,-73.2,57.9439252336449,0,Predicted,GCA_000006765.1_203,0.01,1,43,1,FALSE,0,0,0,0,0,0,0
0,10,0.5,0,0,-13.4,65.5172413793103,0,Predicted,GCA_000006765.1_205,0.01,1,49,2,FALSE,0,0,0,0,0,0,0
0,10,0.1,0,0,-30.3,64.2105263157895,0,Predicted,GCA_000006765.1_225,0.01,1,218,2,FALSE,0,0,0,0,0,1,1
0,10,0.2,0,0,-12.3,47.0588235294118,0,Predicted,GCA_000006765.1_283,0.01,1,37,2,FALSE,0,0,0,0,0,0,0
0,10,0,0,0,-29.7,63.8095238095238,0,Predicted,GCA_000006765.1_291,0.01,1,20,1,FALSE,0,0,0,0,0,0,0
0,10,-0.7,0,0.5,-23.85,67.1232876712329,0,Predicted,GCA_000006765.1_377,0.01,1,28,2,FALSE,0,0,0,0,0,0,0
0,10,0.1,0,0.5,-64.3,72.5,0,Predicted,GCA_000006765.1_413,0.01,1,41,2,FALSE,0,0,0,0,0,0,0
0,10,-0.1,0,0,-17,57.8125,0,Predicted,GCA_000006765.1_416,0.01,1,238,2,FALSE,0,0,0,0,0,1,1
0,10,2,0,0,-5,63.7931034482759,0,Predicted,GCA_000006765.1_417,0.01,1,953,2,FALSE,0,0,0,0,0,1,1
0,10,-2.8,0,0.75,-42.97,50.6944444444444,0,Predicted,GCA_000006765.1_475,0.01,1,344,2,FALSE,0,0,0,0,0,1,1
0,10,0,0,0,-104.4,50.4347826086956,0,Predicted,GCA_000006765.1_493,0.01,1,312,1,FALSE,0,0,0,0,0,1,1
0,10,0.9,0,0,-42.8,70.1030927835051,0,Predicted,GCA_000006765.1_495,0.01,1,134,2,FALSE,0,0,0,0,0,1,1
0,10,1,12.4,1,-137.15,71.523178807947,12.4,Predicted,GCA_000006765.1_50,0.01,1,114,2,FALSE,0,0,0,0,1,1,2
0,10,2,0,0.5,-6.6,55.9322033898305,0,Predicted,GCA_000006765.1_501,0.01,1,23,2,FALSE,0,0,0,0,0,0,0
0,10,0.4,11.2,0,-9.3,56.8627450980392,19.4,Predicted,GCA_000006765.1_523,0.01,1,325,2,FALSE,0,0,0,0,1,1,2
0,10,-1.5,12.7,0,-79.5,57.5471698113208,12.7,Predicted,GCA_000006765.1_558,0.01,1,77,1,FALSE,0,0,0,0,1,0,1
0,10,-0.2,10,-0.16,-17.52,58.3333333333333,29.8,Predicted,GCA_000006765.1_574,0.01,1,48,2,FALSE,0,0,0,0,1,0,1
0,10,-2,0,0,-55.1,64.6666666666667,0,Predicted,GCA_000006765.1_609,0.01,1,329,2,FALSE,0,0,0,0,0,1,1
0,10,0.8,0,0,-5.8,48,0,Predicted,GCA_000006765.1_612,0.01,1,20,1,FALSE,0,0,0,0,0,0,0
0,10,-0.5,0,0,-9.23,67.1875,0,Predicted,GCA_000006765.1_617,0.01,1,33,1,FALSE,0,0,0,0,0,0,0
0,10,1.2,0,0,-5.8,50.9803921568627,0,Predicted,GCA_000006765.1_706,0.01,1,239,2,FALSE,0,0,0,0,0,1,1
0,10,-0.5,12.2,0,-41,65.0485436893204,31.4,Predicted,GCA_000006765.1_715,0.01,1,1516,2,FALSE,0,0,0,0,1,1,2
0,10,1.9,0,0.25,-17.42,57.1428571428571,0,Predicted,GCA_000006765.1_720,0.01,1,75,2,FALSE,0,0,0,0,0,0,0
0,10,-1.2,0,0,-15.4,66.1016949152542,0,Predicted,GCA_000006765.1_768,0.01,1,171,2,FALSE,0,0,0,0,0,1,1
0,10,-0.8,12.4,0,-62.9,74.0740740740741,20.4,Predicted,GCA_000006765.1_828,0.01,1,68,2,FALSE,0,0,0,0,1,0,1
0,10,-1.5,16.8,0.13,-97.38,58.5616438356164,16.8,Predicted,GCA_000006765.1_861,0.01,1,32,2,FALSE,0,0,0,0,1,0,1
0,10,-0.1,0,-0.19,-17.7,52,0,Predicted,GCA_000006765.1_864,0.01,1,85,2,FALSE,0,0,0,0,0,0,0
0.014004,10,0.5,0,0,-19.61,42.8571428571429,0,Predicted,GCA_000007405.1_174,0.01,1,932,10,FALSE,0,0,0,0,0,1,1
0.009973,10,-1.2,0,-0.22,-8.87,37.2549019607843,0,Predicted,GCA_000007405.1_262,0.01,1,403,3,FALSE,0,0,0,0,0,1,1
0.013345,10,-0.8,0,0.4,-6.78,33.3333333333333,0,Predicted,GCA_000007405.1_263,0.01,1,763,4,FALSE,0,0,0,0,0,1,1
0,10,-0.3,16.6,0.5,-19.85,32.8467153284672,33.1,Predicted,GCA_000007405.1_271,0.01,1,371,2,FALSE,0,0,0,0,1,1,2
0.014004,10,0,0,-0.15,-19.06,42.96875,0,Predicted,GCA_000007405.1_287,0.01,1,235,9,FALSE,0,0,0,0,0,1,1
0.009973,10,2,0,0,-14.1,53.3333333333333,0,Predicted,GCA_000007405.1_303,0.01,1,1491,3,FALSE,0,0,0,0,0,1,1
0.014004,10,0.7,0,-0.08,-3.73,32.7272727272727,0,Predicted,GCA_000007405.1_338,0.01,1,3095,9,FALSE,0,0,0,0,0,1,1
0.014004,10,0.2,0,-0.25,-7.97,40.4761904761905,0,Predicted,GCA_000007405.1_352,0.01,1,749,9,FALSE,0,0,0,0,0,1,1
0.004633,10,1.2,15.8,0,-24.9,29.7674418604651,26,Predicted,GCA_000007405.1_373,0.01,1,140,2,FALSE,0,0,0,0,1,1,2
0.013345,10,0.6,0,-0.04,-34.43,30.4123711340206,0,Predicted,GCA_000007405.1_392,0.01,1,529,4,FALSE,0,0,0,0,0,1,1
0.014004,10,-0.3,0,-0.52,-20.74,39.6825396825397,0,Predicted,GCA_000007405.1_513,0.01,1,424,9,FALSE,0,0,1,0,0,1,2
0.014004,10,-0.8,0,0.09,-16.83,34.4444444444444,0,Predicted,GCA_000007405.1_516,0.01,1,929,8,FALSE,0,0,0,0,0,1,1
0.014004,10,0.4,0,0.02,-15.64,37.5,0,Predicted,GCA_000007405.1_555,0.01,1,6722,9,FALSE,0,0,0,0,0,1,1
0.009973,10,0.5,14.3,0,-46.55,34.7826086956522,40.4,Predicted,GCA_000007405.1_615,0.01,1,298,3,FALSE,0,0,0,0,1,1,2
0.035352,10,-0.2,0,-0.85,-12.17,40.8602150537634,0,Predicted,GCA_000007405.1_620,0.01,1,301,3,FALSE,0,0,1,0,0,1,2
0.014004,10,-1,0,0.15,-11.85,40.625,0,Predicted,GCA_000007405.1_630,0.01,1,640,9,FALSE,0,0,0,0,0,1,1
0.014004,10,0.7,0,-0.13,-3.16,33.8235294117647,0,Predicted,GCA_000007405.1_638,0.01,1,188,8,FALSE,0,0,0,0,0,1,1
0.009973,10,2.3,0,0,-6.7,53.9473684210526,0,Predicted,GCA_000007405.1_695,0.01,1,611,4,FALSE,0,0,0,0,0,1,1
0.014004,10,-0.9,0,0.15,-9.27,42,0,Predicted,GCA_000007405.1_714,0.01,1,150,9,FALSE,0,0,0,0,0,1,1
0,10,0.9,0,0.25,-15.95,46.3157894736842,0,Predicted,GCA_000007565.2_197,0.01,1,31,2,FALSE,0,0,0,0,0,0,0
0,10,1.2,0,0,-11.1,57.1428571428571,0,Predicted,GCA_000007565.2_251,0.01,1,49,2,FALSE,0,0,0,0,0,0,0
0,10,-0.1,0,0,-23.6,59.7701149425287,0,Predicted,GCA_000007565.2_275,0.01,1,50,1,FALSE,0,0,0,0,0,0,0
0,10,0.5,0,0,-52.4,39.5833333333333,0,Predicted,GCA_000007565.2_293,0.01,1,84,1,FALSE,0,0,0,0,0,0,0
0,10,-1.9,0,0,-33.8,57.3170731707317,0,Predicted,GCA_000007565.2_301,0.01,1,21,1,FALSE,0,0,0,0,0,0,0
0,10,-2.3,10,0,-22.2,52.7027027027027,10,Predicted,GCA_000007565.2_323,0.01,1,26,1,FALSE,0,0,0,0,1,0,1
0,10,-1.4,0,0,-94.5,50,0,Predicted,GCA_000007565.2_330,0.01,1,4200,1,FALSE,0,0,0,0,0,1,1
0,10,-1.8,0,0.5,-20.5,60.3448275862069,0,Predicted,GCA_000007565.2_334,0.01,1,32,2,FALSE,0,0,0,0,0,0,0
0,10,0.7,0,0,-20.3,49.3975903614458,0,Predicted,GCA_000007565.2_347,0.01,1,27,1,FALSE,0,0,0,0,0,0,0
0,10,-0.3,0,0,-14,52.4590163934426,0,Predicted,GCA_000007565.2_361,0.01,1,89,1,FALSE,0,0,0,0,0,0,0
0,10,1,9.8,1,-20.65,47.1264367816092,9.8,Predicted,GCA_000007565.2_390,0.01,1,78,2,FALSE,0,0,0,0,1,0,1
0.024836,10,0.3,0,0.45,-13.77,33.9130434782609,0,Predicted,GCA_000015425.1_137,0.01,1,8919,3,FALSE,0,0,0,0,0,1,1
0.000659,10,0.6,0,0,-5.8,28.5714285714286,0,Predicted,GCA_000015425.1_155,0.01,1,947,2,FALSE,0,0,0,0,0,1,1
0.024836,10,0.7,0,0.45,-7.27,37.1794871794872,0,Predicted,GCA_000015425.1_166,0.01,1,7724,3,FALSE,0,0,0,0,0,1,1
0.024836,10,-0.8,0,0.45,-19.67,42.5925925925926,0,Predicted,GCA_000015425.1_176,0.01,1,1470,3,FALSE,0,0,0,0,0,1,1
0.000659,10,1.1,0,0,-4,39.622641509434,0,Predicted,GCA_000015425.1_178,0.01,1,475,2,FALSE,0,0,0,0,0,1,1
0.024836,10,1.4,0,0,-3.57,42.4657534246575,0,Predicted,GCA_000015425.1_192,0.01,1,3320,3,FALSE,0,0,0,0,0,1,1
0,10,-1.1,0,0,-65,37.037037037037,0,Predicted,GCA_000015425.1_208,0.01,1,137,1,FALSE,0,0,0,0,0,1,1
0,10,1.4,0,0,-10.8,48.4848484848485,0,Predicted,GCA_000015425.1_234,0.01,1,88,1,FALSE,0,0,0,0,0,0,0
0.024836,10,-0.5,0,-0.66,-22.87,41.044776119403,0,Predicted,GCA_000015425.1_25,0.01,1,2473,3,FALSE,0,0,1,0,0,1,2
0.024836,10,-1.8,0,-4,-46.97,31.2121212121212,0,Predicted,GCA_000015425.1_260,0.01,1,26046,3,FALSE,0,0,1,0,0,1,2
0,10,0.6,0,0,-8.5,25.8426966292135,0,Predicted,GCA_000015425.1_3,0.01,1,22,1,FALSE,0,0,0,0,0,0,0
